timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773179097.285871,h2,0.06,0.00,4.75,0.2104
1773179097.7869363,h2,0.00,0.00,4.75,0.2104
1773179098.2881203,h2,0.00,0.00,4.75,0.2104
1773179098.7892175,h2,0.00,0.00,4.75,0.2104
1773179099.2903156,h2,0.12,0.00,4.75,0.2104
1773179099.7915423,h2,0.00,0.00,4.75,0.2104
1773179100.2926233,h2,0.00,0.00,4.75,0.2104
1773179100.7936802,h2,0.00,0.00,4.75,0.2104
1773179101.2949142,h2,0.00,0.00,4.75,0.2104
1773179101.7959936,h2,0.00,0.00,4.75,0.2104
1773179102.2971778,h2,0.00,0.00,4.75,0.2104
1773179102.798275,h2,0.19,0.00,4.75,0.2104
1773179103.2994678,h2,0.00,0.00,4.25,0.2352
